"Table 11-1 ENTROPY AND ENTROPY OF FORMATION OF GAS - ORGANIC COMPOUNDS"
""
"Molecular Weight          Entropy             Entropy of Formation"
"NO       FORMULA                    NAME                         g/mol      S @ 298 K, joule/(mol K)   Sf@ 298 K, joule/(mol K)"
"253   |C4H5NO2     METHYL CYANOACETATE                  99.089                381.00                   -268.321"
"254   |C4H6        CYCLOBUTENE                          54.091                 ———                     -150.998"
"255   |C4H6        1,2-BUTADIENE                        54.092                293.01                   -121.550"
"256   |C4H6        1,3-BUTADIENE                        54.092                278.74                   -135.871"
"257   |C4H6        DIMETHYLACETYLENE                    54.092                283.30                   -131.209"
"258   |C4H6        ETHYLACETYLENE                       54.092                290.83                   -123.797"
"259   |C4H6CI2     1,3-DICHLORO-trans-2-BUTENE         124.997                353.00                   -284.622"
"260   |C4H6CI2     1,4-DICHLORO-cis-2-BUTENE           124.997                536.00                   -101.627"
"261   |C4H6CI2     1,4-DICHLORO-trans-2-BUTENE         124.997                383.00                   -254.637"
"262   |C4H6CI2     3,4-DICHLORO-1-BUTENE               124.997                371.00                   -266.644"
"263   |C4H60       trans-CROTONALDEHYDE                 70.091                333.00                   -184.136"
"264   |C4H60       2,5-DIHYDROFURAN                     70.091                284 .84                  -232.366"
"265   |C4H60       DIVINYL ETHER                        70.091                334.00                   -183.196"
"266   |C4H60       METHACROLEIN                         70.091                332.00                   -182.458"
"267   |C4H602      2-BUTYNE-1,4-DIOL                    86.090                358.00                   -261.613"
"268   |C4H602      gamma-BUTYROLACTONE                  86.090                305.40                   -314.305"
"269   |C4H602      cis-=CROTONIC ACID                   86.090                351.00                   -268.321"
"270   |C4H602      trans-CROTONIC ACID                  86.090                356.69                   -263.022"
"271   |C4H602      METHACRYLIC ACID                     86.090                350.41                   -269.059"
"272   |C4H602      METHYL ACRYLATE                      86.090                365.64                   -253.832"
"273   |C4H602      VINYL ACETATE                        86.090                328.00                   -291.799"
"274   |C4H603      ACETIC ANHYDRIDE                    102.090                389.95                   -332.182"
"275   |C4H604      SUCCINIC ACID                       118.089                403.00                   -422.271"
"276   |C4H605      DIGLYCOLIC ACID                     134.089                441.00                   -486.332"
"277   |C4H605      MALIC ACID                          134.089                450.00                   -476.270"
"278   |C4H606      TARTARIC ACID                       150.088                486.00                   -543.351"
"279   |C4H7N       n-BUTYRONITRILE                     69.106                 325.43                   -250.210"
"280   |C4H7N       ISOBUTYRONITRILE                    69.106                 313.30                   -262.284"
"281   |C4H7NO      ACETONE CYANOHYDRIN                  85.106                336.00                   -342.210"
"282   |C4H7NO      2-METHACRYLAMIDE                    85.106                 361.00                   -317.290"
"283   |C4H7NO      3-METHOXYPROPIONITRILE               85.106                364.00                  -314.271"
"284   |C4H7NO      2-PYRROLIDONE                        85.106                301.17                   -377.059"
"285   |C4H8        1-BUTENE                             56.107                307.83                   -239.577"
"286   |C4HS8       cis-2-BUTENE                         56.107                300.83                   -244.340"
"287   |C4HS8       trans-2-BUTENE                       56.107                296.48                   -248.667"
"288   |C4H8        CYCLOBUTANE                         56.107                 265.39                   -279.691"
"289   |C4H8        ISOBUTENE                            56.107                293.59                   -251.451"
"290   |C4H8Br2     1,2-DIBROMOBUTANE                   215.915                —                        -288.512"
"291   |C4HB8Br2    2,3-DIBROMOBUTANE                   215915                 ——                       -302.432"
"292   |C4H8CI2     1,4-DICHLOROBUTANE                  127.013                389.00                   -379.339"
"293   |C4HS8I2     1,2-DIIODOBUTANE                    309.916                ——                       -235.351"
"294   |C4HBO       n-BUTYRALDEHYDE                      72.107                343.65                   -302.700"
"295   |C4HB8O      ISOBUTYRALDEHYDE                    72.107                 313.97                   -333.557"
"296   |C4HBO       1,2-EPOXYBUTANE                      72.107                322.00                   -325.742"
"297   |C4H8O       METHYL ETHYL KETONE                  72.107                338.11                   -309.576"
"298   |C4H8O       ETHYL VINYL ETHER                    72.107                349.00                   -298.742"
"299   |C4HBO       TETRAHYDROFURAN                      72.107                297.29                   -350.495"
"300   [{C4H802     cis-2-BUTENE-1,4-DIOL                88.106                387.00                   -363.274"
"301   |C4HB802     trans-2-BUTENE-1,4-DIOL              88.106                387.00                   -363.274"
"302   |C4H802      ISOBUTYRIC ACID                      88.106                341.25                   -409.022"
"303   |C4HB802     n-BUTYRIC ACID                       88.106                362.00                  -386.651"
"304   |C4HB02      1,4-DIOXANE                          88.106                299.78                   -450.344"
"305   |C4H802      ETHYL ACETATE                        88.106                359.70                   -387.456"
"306   |C4HB802     METHYL PROPIONATE                    88.106                359.60                   -390.743"
"307   |C4HB02      n-PROPYL FORMATE                     88.106                372.54                   -377.293"
"308   |C4HBO2S     SULFOLANE                           120.172                344.00                   -439.376"
"309   |C4H8S       TETRAHYDROTHIOPHENE                  88.173                309.36                   -267.751"
"310   |C4H9Br      1-BROMOBUTANE                       137.019                369.82                   -316.720"
"311   |C4H9Br      2-BROMOBUTANE                       137.019                361.00                   -316.317"
"312   |C4H9CI      n-BUTYL CHLORIDE                     92.568                355.17                   -363.877"
""
"268"
"  Table 11-1 ENTROPY AND ENTROPY OF FORMATION OF GAS - ORGANIC COMPOUNDS (continued)"
""
"Molecular Weight         Entropy           Entropy of Formation"
"NO     FORMULA                    NAME                 g/mol         S@298 K,joule/(mol K)   Sf@ 298 K, joule/(mol K)"
"313 |C4H9CI      sec-BUTYL CHLORIDE                    92.568                351.39                  -362.334"
