Table 21-1 VISCOSITY OF GAS - ORGANIC COMPOUNDS

"Ngas=A+BT+CT                             (ngas - micropoise, T - K)"
"NO     FORMULA                      NAME                 A             B              c      TMIN TMAX N, @25 C nge@TMIN ngo, @TMAX"
163    |C3H40     ACROLEIN                        -16.910     3.2167E-01    -5.2581E-06     326     996       ∙⋅∙−∙     82.37        251.31
- 1564   |C3H40     PROPARGYL ALCOHOL                -9.381     3.2585E-01    -5.6888E-05     387     1000      e         108.20       259.58   |
155    |C3H402    ACRYLIC ACID                     -6.532     3.0600E-01    -4.6620E-05     287     1000     80.56      77.45        252.85
156    |C3H402    beta-PROPIOLACTONE               -5.165     3.4624E-01    -3.9574'E-05    240     1000     94.55      75.65        301.50

456
                       Table 21-1 VISCOSITY OF GAS - ORGANIC COMPOUNDS (continued)

"Ngas =A+BT+CT                               (ngas - micropoise, T - K)"
NO     FORMULA                    NAME              A            B             C         TMIN   TMAX     ng.s@25C   ng.@TMIN     Ngas@TMAX
157 |C3H402     VINYL FORMATE                     -9.585    3.4817E-01    -5.4813E-05    200   1000       89.35      57.86        283.77
168 |C3H403     ETHYLENE CARBONATE              -21.019    2.8757E-01     -1.5204E-05   511    1000         e        121.96       251.35
169 |C3H403     PYRUVIC ACID                     -4.496    2.6567E-01    -3.5453E-05    287    1000       71.56      68.83        225.72
160 [|C3H5Br    3-BROMO-1-PROPENE               -13.907    3.8907E-01    -7.2088E-05    275    1000       95.69      87.64       303.08
161 |C3H5CI     2-CHLOROPROPENE                  -7.512    3.5502E-01    -7.1618E-05    296    1000       91.97      91.30       275.89
162 |C3H5CI     3-CHLOROPROPENE                  -7.035    3.3654E-01    -6.2098E-05    318    1000         ——       93.71       267 .41
163 [C3HS5CIO   alpha-EPICHLOROHYDRIN           -17.221    3.5374E-01    -5.1027E-05    389     999         ——      112.66       285.24
164 |C3H5CIO2   METHYL CHLOROACETATE             -5.318    3.0230E-01    -4.3113E-05    241    1000       80.98      65.03       253.87
165 |C3H5CIO2   ETHYL CHLOROFORMATE              -4.146    3.0221E-01    -5.3347E-05     192   1000       81.22      51.91       244.72
"166 |C3H5CI3    1,2,3-TRICHLOROPROPANE           -6.612    2.9957E-01    -3.9788E-05    430    1000         ———     115.85       254.17"
167 |C3H5I      3-I0DO-1-PROPENE                -14.552    4.0915E-01    -6.5528E-05    275    1000      101.61      93.01       329.07
168 |C3H5N      PROPIONITRILE                   -15.409    2.5623E-01    -3.0933E-05    371     991         ———      75.39       208.14
169 |C3H5NO     ACRYLAMIDE                       -6.3569   2.7465E-01    -3.4477E-05    358    1000         —        87.55       233.81
170 |C3H5NO     HYDRACRYLONITRILE                  ——         —————          e           -—      —          S         -            —-eee
171 |C3H5NO     LACTONITRILE                     -3.619    2.4863E-01    -3.1666E-05    233    1000       67.70      52.59       213.35
172 |C3H5N309   NITROGLYCERINE                   -7.544    3.1769E-01    -2.0439E-05    286    1000       85.36      81.64       289.71
173 |C3H6       CYCLOPROPANE                     -9.521    3.7037E-01    -1.3138E-04    240     446       89.23      71.80        129.53
174 |C3H6       PROPYLENE                        -7.230    3.4180E-01    -9.4516E-05    193    1000       86.28      55.22       240.05
"175 |C3H6Br2    1,2-DIBROMOPROPANE              -12.319    3.6024E-01    -6.1048E-056   275    1000       90.55      82.89       296.87"
"176 |C3H6CI2    1,1-DICHLOROPROPANE              -4.966    3.1422E-01    -4.9988E-05    200    1000       84.28      55.88       259.27"
"177 |C3H6CI2    1,2-DICHLOROPROPANE             -16.802    3.5263E-01    -6.6713E-05    370    1000        ———      105.91       279.12"
"178 |[C3H6CI2   1,3-DICHLOROPROPANE              -3.947    3.0000E-01    -4.1205E-05    174    1000       81.84      47.01       254.85"
"179 |C3H6CI2    2,2-DICHLOROPROPANE             -12.308    3.4447E-01    -6.3934E-05    275    1000       84.71      77.59       268.23"
"180 |C3H6I2     1,2-DIIODOPROPANE                -7.746    3.4742E-01    -2.3613E-06    275    1000       93.74      86.01       316.06"
181 |[C3H60     ACETONE                          -4.055    2.6655E-01    -5.6936E-06    300     650        e         75.40       166.80
182 |C3H6B0     ALLYL ALCOHOL                    -9.271    3.2529E-01    -56.9894E-05   370    1000        -        102.89       256.13    |
183 |C3H60      METHYL VINYL ETHER               -6.632    3.4394E-01    -7.6282E-05    279    1000       89.13      83.39       261.03
184 |C3H60      n-PROPIONALDEHYDE               -14.885    3.2999E-01    -5.9490E-05    321     991        —         84.91       253.71
"185 |C3H60      1,2-PROPYLENE OXIDE             -15.286    3.6549E-01    -6.7583E-05    300    1000        e         88.28       282.62"
"186 |C3H60      1,3-PROPYLENE OXIDE             -16.375    3.6336E-01    -6.1967E-05    321     991        S         90.67       272.95"
187 |C3H602     ETHYL FORMATE                   -15.295    3.5359E-01    -6.3604E-05    300    1000        -         85.06       274.69
188 |C3H602     METHYL ACETATE                  -14.780    3.3569E-01    -6.4353E-05    200    1000       79.59      49.78       256.56
189 |C3H602     PROPIONIC ACID                   -9.446    2.9112E-01    -4.2258E-05    252    1000       73.59      61.23       239.42
190 |C3H602S    3-MERCAPTOPROPIONIC ACID         -5.241    2.6958E-01    -1.2110E-05    291    1000       74.06      72.18       252.23
191 |C3H603     LACTIC ACID                      -6.514    2.8171E-01    4.1031E-05     291    1000       74.83      72.99       235.16
192 |{C3H603    METHOXYACETIC ACID               -5.195    2.8270E-01    -3.4304E-05    281    1000       76.04      71.54       243.20
193 |C3H603     TRIOXANE                        -17.988    3.7799E-01    -5.4524E-05    388    998         -        120.46       304.94
194 |C3H6S      THIACYCLOBUTANE                 -11.724    3.3137E-01    -5.1942E-056   275    1000       82.46      75.47       267.70
196 |C3H7Br     1-BROMOPROPANE                   -7.958    3.6805E-01    -6.3823E-05    344    1000        —        111.10       296.27
196 |C3H7Br     2-BROMOPROPANE                  -11.793    5.1644E-01    -9.3057E-05    333    1000        A        149.86       411.59
197 |C3H7CI     ISOPROPYL CHLORIDE               -5.8566   3.3081E-01    -6.3622E-05    309    1000        -         90.29       261.33
198 |C3H7Cl     n-PROPYL CHLORIDE                -6.268    3.1908E-01    -56.9816E-05   320    1000        e        89.71        253.00
199 |C3H7F      1-FLUOROPROPANE                  -9.240    3.4756E-01    -7.9346E-05    275    1000      87.33      80.34        258.97
200 |C3H7F      2-FLUOROPROPANE                  -9.212    3.5924E-01    -8.2656E-05    275    1000      90.55      83.33        267.37
201 |C3H7I      ISOPROPYL IODIDE                -16.914    4.1524E-01    -5.9631E-05    363    1000        --—      125.96       338.69
202 |C3H7I      n-PROPYL IODIDE                 -18.302    4.1521E-01    -6.7130E-05    376    1000        S        129.74       339.78
203 |C3H7N      ALLYAMINE                        -5.422    2.9789E-01    -5.5989E-05    326    1000        o        85.74        236.48
204 |C3H7N      PROPYLENEIMINE                   -6.684    4.1385E-01    -7.1281E-05    229    1000      110.37     84.35        335.88
"205 |C3H7NO     N,N-DIMETHYLFORMAMIDE           -17.828    2.7374E-01    -3.5679E-05    426    996         ——       92.31        219.42"
206 |C3H7NO     N-METHYLACETAMIDE                -4.202    2.7991E-01    -2.9560E-05    301    1000        −∙∙∙⋅    77.37        246.15
